disease,name,n_terms,sum,mean_dist,max_dist,min_dist,std_dist
2536,HSD17B4 (OMIM:233400),102,25892.17392336519,5.026630542295708,8.879229495516284,0.0011901076561597205,1.489115821687112
2537,HSD17B4 (OMIM:261515),201,104612.91042142277,5.204622409026008,9.26419003440818,0.0001469875513899424,1.5202698297967419
2538,HSD3B2 (OMIM:201810),52,7430.249295032829,5.603506255680866,8.630624646183817,0.00029814871705161885,1.7058772568750893
2539,HSD3B7 (OMIM:607765),70,12343.595307778152,5.111219589142092,9.051382881482878,8.678962776528191e-05,1.6696904634150427
2540,HSF2BP (OMIM:619245),15,512.5839457063622,4.881751863870116,7.298576418887027,0.00011361266494711034,2.1416378499152002
2541,HSF4 (OMIM:116800),13,337.67631638098203,4.329183543345923,6.82142954326177,0.0007355739535413994,2.211290924572804
2542,HSPA9 (OMIM:182170),11,219.98485274836867,3.999724595424885,7.419653458710194,0.8718661163375967,1.6940589867897524
2543,HSPA9 (OMIM:616854),133,41174.48892810561,4.690645810902895,8.720472677351378,0.00045198453520349144,1.3746148955025925
2544,HSPB1 (OMIM:606595),64,10291.267010392998,5.104795144044146,9.154810894918834,0.0004212711331304956,1.825323507411129
2545,HSPB1 (OMIM:608634),36,2893.037129850634,4.592122428334339,8.826529716738346,0.19767337578743027,1.6750533274582482
2546,HSPB3 (OMIM:613376),47,5868.357779644912,5.428638094028596,8.827063057975742,0.0005340748793716729,2.029069731556101
2547,HSPB8 (OMIM:158590),27,1524.4961556687185,4.34329389079407,8.826529716738346,0.19767337578743027,1.815519421365231
2548,HSPB8 (OMIM:608673),45,4863.317173164792,4.912441589055345,8.802038284270553,0.0016170091368482085,1.6417873770254934
2549,HSPD1 (OMIM:605280),43,4907.450571112752,5.434607498463734,8.81248646573978,0.0010221449047190993,1.7843416491463049
2550,HSPD1 (OMIM:612233),94,21927.229463029398,5.016524699846579,8.8608466583155,0.00037868868455093207,1.6064845789453939
2551,HSPG2 (OMIM:224410),97,22007.190280037405,4.726630214784666,8.603413637717448,0.0007660873712183492,1.4357568662864606
2552,HSPG2 (OMIM:255800),212,116160.35075078963,5.193613106983351,9.316353006420346,0.00017449449899708947,1.4636000661978275
2553,HTR1A (OMIM:614674),16,563.3401111072308,4.69450092589359,8.582832637597186,0.34401566703979003,1.9561958207980905
2554,HTRA1 (OMIM:600142),107,29750.05263112559,5.245997642589594,9.041145467920366,6.172365721429735e-05,1.4849193738192368
2555,HTRA1 (OMIM:610149),9,106.57820098955177,2.960505583043105,5.237276650688817,0.4045212281205054,1.1594049069490238
2556,HTRA1 (OMIM:616779),38,3182.051860377418,4.526389559569584,8.217892201269454,0.002602641188336864,1.50693584949105
2557,HTRA2 (OMIM:610297),17,530.0150735050206,3.8971696581251516,7.898708228779289,0.000762189151311748,1.5407029639152976
2558,HTRA2 (OMIM:617248),126,38849.921715208475,4.933323392407425,8.860622938536464,0.01234268101192586,1.4122948199245453
2559,HTT (OMIM:143100),46,4974.353530221541,4.8061386765425524,8.540165841457004,0.22140590507770008,1.55827061006683
2560,HTT (OMIM:617435),114,32059.92084776146,4.977475678894808,8.589059996216044,0.0012599449808452711,1.4782237054020761
2561,HUWE1 (OMIM:309590),223,126324.77799946672,5.103412838826272,8.939945598133225,2.000000165480742e-10,1.3591654385403094
2562,HYAL1 (OMIM:601492),80,15171.254887590938,4.801030027718651,8.96221961101416,0.00010915393797618887,1.62811522891815
2563,HYCC1 (OMIM:610532),92,22479.519304566435,5.37016705794707,8.759147678424787,0.0006461379115094649,1.5366585097908776
2564,HYDIN (OMIM:608647),61,9159.304326645284,5.005084331500155,8.949630983132362,0.00022214785473814938,1.675903184851603
2565,HYLS1 (OMIM:236680),176,76551.75436640391,4.970893140675579,8.961887627121376,7.393453312369341e-05,1.3730739677241828
2566,HYOU1 (OMIM:233600),130,39550.52951590251,4.71681926248092,9.051382881482878,4.9346129758286674e-05,1.4168110792941575
2567,IARS1 (OMIM:617093),114,34203.47045382653,5.310273319954437,9.107138567489411,8.678962776528191e-05,1.449898171987293
2568,IARS2 (OMIM:616007),222,125744.83249447125,5.1259562388190965,8.978222050126146,0.00025658964035981595,1.4933022682486174
2569,IBA57 (OMIM:615330),136,44310.9340842371,4.82689913771646,8.929141437209049,0.00016194096168394945,1.4205474027614229
2570,IBA57 (OMIM:616451),40,3988.530797811279,5.113501022834973,8.280212784627986,0.0010221449047190993,1.5977484907950354
2571,ICOS (OMIM:607594),101,24975.98305306113,4.9457392184279465,8.773515523575165,2.000000165480742e-10,1.4778356282060556
2572,IDH2 (OMIM:613657),29,1616.7720152688637,3.982197081943014,7.773059747571338,0.7400213448202568,1.2548415901728425
2573,IDH3A (OMIM:619007),35,2834.8555293501145,4.764463074538008,7.981024797845407,0.00015500775417016222,1.5933281770012764
2574,IDH3B (OMIM:612572),31,2244.4173125496395,4.8267038979562145,7.521570966006209,7.985349342145561e-05,1.407715563413506
2575,IDS (OMIM:309900),174,77032.95885247241,5.1181289517289486,9.319016492446865,0.00020730474885900254,1.6062237401187838
2576,IDUA (OMIM:607014),199,100090.3660906661,5.080471351234257,9.11149730171631,0.00012113826840601775,1.5270615789684856
2577,IDUA (OMIM:607015),133,43526.81578813816,4.95862563091116,8.815612739398857,0.00012113826840601775,1.5122330526372987
2578,IDUA (OMIM:607016),77,14667.821838635235,5.012926123935487,8.82678898532505,0.00012113826840601775,1.6298603361324033
2579,IER3IP1 (OMIM:614231),162,64993.576777208276,4.983787805935762,8.913812370413915,0.0001535021262857191,1.4312636408293908
2580,IFIH1 (OMIM:182250),166,67583.05159088678,4.934870506819042,9.061791703611439,0.0001637792901265095,1.482286587271202
2581,IFIH1 (OMIM:615846),202,106380.299580529,5.240150710828481,9.116483739735825,0.00040364886229316726,1.4900307463888363
2582,IFIH1 (OMIM:619773),50,6174.622997520664,5.040508569404624,8.67433948071499,0.08854697781472262,1.5657821705361863
2583,IFITM5 (OMIM:610967),79,14034.57317141867,4.555200639863249,8.649824644575803,0.00021010067671648576,1.5226251113283005
2584,IFNAR1 (OMIM:619935),4,12.822087499995611,2.137014583332602,2.978525906558277,1.616481115612072,0.43927246535795966
2585,IFNAR2 (OMIM:616669),4,12.822087499995611,2.137014583332602,2.978525906558277,1.616481115612072,0.43927246535795966
2586,IFNG (OMIM:618963),54,7193.73158431139,5.0270660966536616,8.800988740677084,0.021118882200204435,1.6587579170273121
2587,IFNGR1 (OMIM:209950),98,24206.11882069235,5.092808504248338,9.467413679530473,0.021118882200204435,1.6103637882985515
2588,IFNGR1 (OMIM:600263),6,58.31911465803753,3.887940977202502,6.1755380719371615,0.003197814647592309,1.8784944867633748
2589,IFNGR1 (OMIM:615978),20,889.5623524589736,4.681907118205124,9.08498539014938,0.00010132141952076684,1.9532221857521637
2590,IFNGR2 (OMIM:614889),8,102.08197741286197,3.6457849076022133,7.808875727299948,1.2158204556229038,1.6864898042952297
2591,IFT122 (OMIM:218330),219,120002.31114225212,5.027117051746978,9.230584411598281,0.00020730474885900254,1.4580331372598117
2592,IFT140 (OMIM:266920),300,233396.89948657996,5.203944247192418,9.439357582883366,8.907799783192584e-05,1.4565108827540487
2593,IFT140 (OMIM:617781),44,4150.572467055221,4.387497322468521,8.437531608118437,0.00015500775417016222,1.5623397859005386
2594,IFT172 (OMIM:615630),131,41894.491485249266,4.920081207897741,8.911443205137207,0.003858363741813922,1.4768189779765934
2595,IFT172 (OMIM:616394),28,1688.0953617209946,4.465860745293637,8.07938086423198,0.21130554535635543,1.5492661778676253
2596,IFT172 (OMIM:619471),119,36619.2884912234,5.215679887654665,9.04217568431547,0.00026707772230500043,1.5667278929086432
2597,IFT27 (OMIM:615996),130,42249.117669394516,5.038654462658857,9.062552408228713,0.0001473428281572063,1.5027881660144062
2598,IFT43 (OMIM:614099),118,33448.67618339401,4.845527478399828,8.677659759457496,0.00020730474885900254,1.454585859975728
2599,IFT43 (OMIM:617866),110,28505.463773373715,4.754873023081521,9.135263719803156,0.00036094220643242167,1.494256921836669
2600,IFT43 (OMIM:617871),25,1380.1356270535,4.600452090178333,7.981024797845407,0.00015500775417016222,1.568747101166864
2601,IFT52 (OMIM:617102),124,34602.40642210107,4.537425442184772,8.964340052193833,0.0010465776658136754,1.4017896802338263
2602,IFT56 (OMIM:619534),297,237557.47461759974,5.4044379519883465,9.576610568278216,8.678962776528191e-05,1.4936883378851458
2603,IFT57 (OMIM:617927),90,18762.71448971743,4.684822594186624,8.898838037454722,0.0008028321926913085,1.435574842433278
2604,IFT74 (OMIM:617119),63,8774.892468953818,4.493032498184238,8.76720483172997,0.0010425010607765092,1.4564996842802427
2605,IFT74 (OMIM:619582),47,4776.315644112399,4.418423352555411,8.487552410607094,0.37052266477886464,1.4737568073938527
2606,IFT74 (OMIM:619585),21,1138.0322298166711,5.419201094365101,8.566164424851095,0.0002298947821411958,2.0600385604184344
2607,IFT80 (OMIM:611263),42,3485.479794569966,4.04817630031355,7.957308183823216,0.2888939173268052,1.618790054252331
2608,IFT81 (OMIM:617895),103,26034.407564998615,4.956102715590827,8.693161811336358,0.00015304849304319395,1.465972268704334
2609,IGBP1 (OMIM:300472),136,43838.53834782116,4.775439907170061,8.785301476097155,0.00036767347151116914,1.4115543485562736
2610,IGF1 (OMIM:608747),84,16691.913684651772,4.788271280737743,9.04929725687833,0.030182697791721932,1.6412222006788262
2611,IGF1R (OMIM:270450),177,77045.15888218793,4.946402085399841,8.897573821460998,0.00016194096168394945,1.4430869597467144
2612,IGF2 (OMIM:180860),134,44184.296145793225,4.9583992981475955,8.492517035042317,0.0005096776994238028,1.4726272169097954
2613,IGF2 (OMIM:616489),107,27128.883084812755,4.7837917624427355,8.699462459514875,0.00015304849304319395,1.4324631558111138
2614,IGFALS (OMIM:615961),14,381.4390991982629,4.191638452728164,8.382326063528522,0.0025599970762296576,1.7376752845243886
2615,IGFBP7 (OMIM:614224),25,1276.242043806776,4.254140146022587,8.060117650698466,0.0015853397159306436,1.5782919523276875
2616,IGHMBP2 (OMIM:604320),119,37728.79405402913,5.373706602197569,9.111341357425495,0.0058028102445735145,1.5732219166303758
2617,IGHMBP2 (OMIM:616155),51,6310.637775867952,4.949519824210158,9.16883064934852,0.09459494695065138,1.7984140923734522
2618,IGLL1 (OMIM:613500),48,5481.2437959649205,4.859258684366064,8.36885124927148,0.00010563534348670766,1.646942808352322
2619,IGSF1 (OMIM:300888),21,944.4236467026432,4.497255460488777,8.825567041161253,0.0002948377606142202,1.6897156142646852
2620,IGSF3 (OMIM:149700),47,4509.60242261307,4.171695118050944,8.50832177732286,0.00039473045797108687,1.386250726876517
2621,IHH (OMIM:607778),134,45416.39757158102,5.0966667682169255,9.145185847839263,0.00015304849304319395,1.5793390833226486
2622,IKBKB (OMIM:615592),43,4706.885226831289,5.212497482648161,8.921844382409917,0.0002066025159796314,1.7240467068334207
2623,IKBKB (OMIM:618204),62,9264.640770606984,4.899334093393434,8.419236891242159,0.00027445280492934096,1.507377440022393
2624,IKBKG (OMIM:300291),57,7828.863948059426,4.905303225601144,8.787136486965029,2.000000165480742e-10,1.7285679479801563
2625,IKBKG (OMIM:300636),32,2367.0881749242844,4.772355191379606,8.518276309385039,0.0009189324407240284,1.6539431596075174
2626,IKBKG (OMIM:301081),78,14616.091316022777,4.86716327539886,8.861601073253984,0.00010563534348670766,1.4690928882298755
2627,IKBKG (OMIM:308300),150,57685.23285274016,5.161989517023728,9.083491925521733,0.0005002321842626233,1.5189182345816643
2628,IKZF1 (OMIM:616873),42,4312.67660968217,5.008915922975808,9.00106593667079,0.00010563534348670766,1.5647680682114824
2629,IKZF3 (OMIM:619437),47,5036.265508777111,4.658895012744783,8.676727695595732,0.00010563534348670766,1.5792822004353386
2630,IKZF5 (OMIM:619130),16,647.8284239474227,5.398570199561856,8.723482424524033,0.021118882200204435,1.932914828710375
2631,IL10RA (OMIM:613148),55,7045.774454322354,4.744629262169935,8.338676957937297,0.0008770502047779283,1.518418243181885
2632,IL10RB (OMIM:612567),52,6426.568245361281,4.8465823871502876,8.977094861575234,0.0030598302601334447,1.617877063363394
2633,IL11RA (OMIM:614188),123,39186.56247510326,5.2227858823275035,8.855625929658318,2.000000165480742e-10,1.5405315331272362
2634,IL12B (OMIM:614890),5,33.40132264619153,3.340132264619153,5.771733377289554,1.616481115612072,1.540563129358239
2635,IL12RB1 (OMIM:614891),8,102.08197741286197,3.6457849076022133,7.808875727299948,1.2158204556229038,1.6864898042952297
2636,IL17F (OMIM:613956),12,253.59568643551287,3.8423588853865587,6.507098717272718,0.20058492775948517,1.4474741646621985
2637,IL17RA (OMIM:613953),68,11345.679522092763,4.980544127345374,8.467433522292827,0.00021193106148507528,1.5278094303717666
2638,IL17RC (OMIM:616445),26,1447.344355873319,4.453367248840982,7.989934417061964,4.9346129758286674e-05,1.712413580790283
2639,IL17RD (OMIM:615267),33,2274.574548261452,4.307906341404265,8.954332178368341,0.5304118126481896,1.6044506561065284
2640,IL18BP (OMIM:618549),65,10257.730162337746,4.931601039585455,9.054023334993094,0.0001339273823782835,1.7355311155521764
2641,IL1R1 (OMIM:259680),25,1349.183211195024,4.49727737065008,9.407255775602524,0.5789848082407059,1.7640492482604462
2642,IL1RAPL1 (OMIM:300143),79,14579.419274550173,4.732041309493727,8.847466797806248,0.0005689965370294645,1.454790503296023
2643,IL1RN (OMIM:612852),110,28330.101669150223,4.725621629549662,9.407255775602524,0.0012541389199276578,1.5001252368859785
2644,IL21 (OMIM:615767),78,14009.37946630747,4.665128027408414,9.212302466567023,0.0025846524501621755,1.5312689216225916
2645,IL21R (OMIM:615207),81,16303.475465696745,5.031936872128625,8.921844382409917,0.0002546460770470858,1.5500949527836911
2646,IL2RA (OMIM:601942),7,60.21934416404853,2.8675878173356444,4.422074264280644,0.7400213448202568,0.941018898151228
2647,IL2RA (OMIM:606367),134,47830.98609686185,5.367633946455151,9.036329147722782,0.00010563534348670766,1.5866439900552767
2648,IL2RB (OMIM:618495),88,19624.733900267584,5.126628500592368,8.95777241722601,0.0010168815694995411,1.5879299227351082
2649,IL2RG (OMIM:300400),72,14165.678097961521,5.542127581362098,9.165041663593563,2.000000165480742e-10,1.8025251911184716
2650,IL2RG (OMIM:312863),56,8032.485768337523,5.21589984956982,8.895638177471003,0.002051045305987158,1.5919976248150658
2651,IL31RA (OMIM:613955),9,163.05677589854935,4.5293548860708155,8.193173549805845,0.7400213448202568,1.7418704775353284
2652,IL36RN (OMIM:614204),69,11383.587152869612,4.852338939842119,9.083491925521733,0.0007325559063462348,1.6068874929904062
2653,IL37 (OMIM:619398),39,3486.607083917589,4.705272717837502,8.869673012608292,0.0002931452936995604,1.7168727381404683
2654,IL6 (OMIM:148000),18,586.3174928469211,3.8321404761236675,8.253847400387015,0.7400213448202568,1.3406252323580117
2655,IL6R (OMIM:618944),67,10475.632444493403,4.737961304610313,8.490614515113757,0.011062529308141045,1.480059914692025
2656,IL6ST (OMIM:618523),117,33038.10063682675,4.868567733101496,8.55683472048025,0.00020730474885900254,1.4391256656221958
2657,IL6ST (OMIM:619750),127,39020.34352620695,4.876933324110355,9.084652968046429,0.0024505065415623057,1.5328993986324158
2658,IL6ST (OMIM:619751),69,11443.331616218016,4.877805463008532,9.036003677898725,0.021118882200204435,1.5060708044699118
2659,IL6ST (OMIM:619752),102,27485.732790507056,5.3359993769184735,8.691224003348754,0.0002066025159796314,1.5015325872404839
2660,IL7 (OMIM:618309),30,2025.8038049623615,4.657020241292785,8.449344975482624,0.00010349237996709834,1.7753148318764647
2661,IL7R (OMIM:608971),70,12431.018677971848,5.147419742431407,8.883787300514818,0.0008770502047779283,1.636729732944004
2662,ILDR1 (OMIM:609646),7,67.17848022202988,3.198975248668089,4.662535130851787,0.3980917516456417,1.227516412457778
2663,IMPA1 (OMIM:617323),18,630.96630419585,4.123962772521895,7.7773460542005095,0.0008523336844331948,1.6412691255081766
2664,IMPDH1 (OMIM:180105),39,3688.188946370906,4.977313018044407,7.981024797845407,0.00015500775417016222,1.4693761208211547
2665,IMPDH1 (OMIM:613837),9,158.45936691068718,4.401649080852422,7.4132564327543475,1.4812029161823268,1.5428652202462203
2666,IMPG1 (OMIM:153870),17,526.9086640298632,3.8743284119842882,7.966147779029837,0.0008360327275604761,1.745568154526345
2667,IMPG1 (OMIM:616151),20,868.1613824677412,4.569270434040743,8.402671525243482,0.0020275983220429715,1.7898757632486288
2668,IMPG2 (OMIM:613581),36,3290.3588917475668,5.222791891662804,8.5305959647489,0.00015500775417016222,1.5737995249614884
2669,IMPG2 (OMIM:616152),19,776.1851773748963,4.539094604531557,7.485295527311886,0.0017252892329913654,1.7179756759990763
2670,INAVA (OMIM:618077),18,627.3461550716502,4.100301667134969,7.537809695618292,0.0002931452936995604,1.6714469370654501
2671,INF2 (OMIM:613237),29,1884.6887453705044,4.642090505838681,8.15920527809197,0.0007165373026079224,1.6265604883559028
2672,INF2 (OMIM:614455),97,23209.159031453542,4.984785015346551,9.072852201496532,0.00031792342844160594,1.6133415011791108
2673,INPP5E (OMIM:213300),174,79358.77419323966,5.272657909324275,8.985832664434763,0.00012534649357512256,1.5303876399319172
2674,INPP5E (OMIM:610156),54,6883.2350213467635,4.810087366419821,8.827394941773361,0.0011342589495837805,1.4082893740724765
2675,INPP5K (OMIM:617404),78,14282.460328021052,4.756064045295056,8.771567589291417,0.0006888527898926093,1.5030837183077306
2676,INPPL1 (OMIM:258480),152,54116.10384580148,4.715589390536901,8.883549068916752,0.00015304849304319395,1.430781310281336
2677,INS (OMIM:125852),7,72.78827446042958,3.466108307639504,5.679613542349614,0.7400213448202568,1.1883055894446735
